The donut that Emma cooked was promised to a boy by the baby .	* donut ( x _ 1 ) ; * baby ( x _ 12 ) ; donut . nmod ( x _ 1 , x _ 4 ) AND cook . agent ( x _ 4 , Emma ) AND cook . theme ( x _ 4 , x _ 1 ) AND promise . theme ( x _ 6 , x _ 1 ) AND promise . recipient ( x _ 6 , x _ 9 ) AND promise . agent ( x _ 6 , x _ 12 ) AND boy ( x _ 9 )	promise ( theme = * donut ( nmod = cook ( agent = Emma , theme = * donut ) ) , recipient = boy , agent = * baby )	subj_modif_dobj_extracted
A guitar that was given to Harper by Olivia changed .	guitar ( x _ 1 ) AND guitar . nmod ( x _ 1 , x _ 4 ) AND give . theme ( x _ 4 , x _ 1 ) AND give . recipient ( x _ 4 , Harper ) AND give . agent ( x _ 4 , Olivia ) AND change . theme ( x _ 9 , x _ 1 )	change ( theme = guitar ( nmod = give ( theme = guitar , recipient = Harper , agent = Olivia ) ) )	subj_modif_subj_extracted
The cake that Elijah worshipped was found by a boy .	* cake ( x _ 1 ) ; cake . nmod ( x _ 1 , x _ 4 ) AND worship . agent ( x _ 4 , Elijah ) AND worship . theme ( x _ 4 , x _ 1 ) AND find . theme ( x _ 6 , x _ 1 ) AND find . agent ( x _ 6 , x _ 9 ) AND boy ( x _ 9 )	find ( theme = * cake ( nmod = worship ( agent = Elijah , theme = * cake ) ) , agent = boy )	subj_modif_dobj_extracted
A girl that the frog liked ate .	* frog ( x _ 4 ) ; girl ( x _ 1 ) AND girl . nmod ( x _ 1 , x _ 5 ) AND like . agent ( x _ 5 , x _ 4 ) AND like . theme ( x _ 5 , x _ 1 ) AND eat . agent ( x _ 6 , x _ 1 )	eat ( agent = girl ( nmod = like ( agent = * frog , theme = girl ) ) )	subj_modif_dobj_extracted
The boy that rolled a cat improved a professor .	* boy ( x _ 1 ) ; boy . nmod ( x _ 1 , x _ 3 ) AND roll . agent ( x _ 3 , x _ 1 ) AND roll . theme ( x _ 3 , x _ 5 ) AND cat ( x _ 5 ) AND improve . agent ( x _ 6 , x _ 1 ) AND improve . theme ( x _ 6 , x _ 8 ) AND professor ( x _ 8 )	improve ( agent = * boy ( nmod = roll ( agent = * boy , theme = cat ) ) , theme = professor )	subj_modif_subj_extracted
The girl that Emily painted talked .	* girl ( x _ 1 ) ; girl . nmod ( x _ 1 , x _ 4 ) AND paint . agent ( x _ 4 , Emily ) AND paint . theme ( x _ 4 , x _ 1 ) AND talk . agent ( x _ 5 , x _ 1 )	talk ( agent = * girl ( nmod = paint ( agent = Emily , theme = * girl ) ) )	subj_modif_dobj_extracted
The girl that Emma threw was given a cake by a boy .	* girl ( x _ 1 ) ; girl . nmod ( x _ 1 , x _ 4 ) AND throw . agent ( x _ 4 , Emma ) AND throw . theme ( x _ 4 , x _ 1 ) AND give . recipient ( x _ 6 , x _ 1 ) AND give . theme ( x _ 6 , x _ 8 ) AND give . agent ( x _ 6 , x _ 11 ) AND cake ( x _ 8 ) AND boy ( x _ 11 )	give ( recipient = * girl ( nmod = throw ( agent = Emma , theme = * girl ) ) , theme = cake , agent = boy )	subj_modif_dobj_extracted
A muffin that a boy ate was given to the girl .	* girl ( x _ 10 ) ; muffin ( x _ 1 ) AND muffin . nmod ( x _ 1 , x _ 5 ) AND boy ( x _ 4 ) AND eat . agent ( x _ 5 , x _ 4 ) AND eat . theme ( x _ 5 , x _ 1 ) AND give . theme ( x _ 7 , x _ 1 ) AND give . recipient ( x _ 7 , x _ 10 )	give ( theme = muffin ( nmod = eat ( agent = boy , theme = muffin ) ) , recipient = * girl )	subj_modif_dobj_extracted
Isabella confessed that the purse that Ava respected was burned by Logan .	* purse ( x _ 4 ) ; confess . agent ( x _ 1 , Isabella ) AND confess . ccomp ( x _ 1 , x _ 9 ) AND purse . nmod ( x _ 4 , x _ 7 ) AND respect . agent ( x _ 7 , Ava ) AND respect . theme ( x _ 7 , x _ 4 ) AND burn . theme ( x _ 9 , x _ 4 ) AND burn . agent ( x _ 9 , Logan )	confess ( agent = Isabella , ccomp = burn ( theme = * purse ( nmod = respect ( agent = Ava , theme = * purse ) ) , agent = Logan ) )	subj_modif_dobj_extracted
Anthony liked that the patient that the giraffe improved passed the cookie to a girl .	* patient ( x _ 4 ) ; * giraffe ( x _ 7 ) ; * cookie ( x _ 11 ) ; like . agent ( x _ 1 , Anthony ) AND like . ccomp ( x _ 1 , x _ 9 ) AND patient . nmod ( x _ 4 , x _ 8 ) AND improve . agent ( x _ 8 , x _ 7 ) AND improve . theme ( x _ 8 , x _ 4 ) AND pass . agent ( x _ 9 , x _ 4 ) AND pass . theme ( x _ 9 , x _ 11 ) AND pass . recipient ( x _ 9 , x _ 14 ) AND girl ( x _ 14 )	like ( agent = Anthony , ccomp = pass ( agent = * patient ( nmod = improve ( agent = * giraffe , theme = * patient ) ) , theme = * cookie , recipient = girl ) )	subj_modif_dobj_extracted
A buyer meant that the girl that the dog noticed dreamed that the raisin was eaten by the cat .	* girl ( x _ 5 ) ; * dog ( x _ 8 ) ; * raisin ( x _ 13 ) ; * cat ( x _ 18 ) ; buyer ( x _ 1 ) AND mean . agent ( x _ 2 , x _ 1 ) AND mean . ccomp ( x _ 2 , x _ 10 ) AND girl . nmod ( x _ 5 , x _ 9 ) AND notice . agent ( x _ 9 , x _ 8 ) AND notice . theme ( x _ 9 , x _ 5 ) AND dream . agent ( x _ 10 , x _ 5 ) AND dream . ccomp ( x _ 10 , x _ 15 ) AND eat . theme ( x _ 15 , x _ 13 ) AND eat . agent ( x _ 15 , x _ 18 )	mean ( agent = buyer , ccomp = dream ( agent = * girl ( nmod = notice ( agent = * dog , theme = * girl ) ) , ccomp = eat ( theme = * raisin , agent = * cat ) ) )	subj_modif_dobj_extracted
A penguin that froze Olivia talked .	penguin ( x _ 1 ) AND penguin . nmod ( x _ 1 , x _ 3 ) AND freeze . agent ( x _ 3 , x _ 1 ) AND freeze . theme ( x _ 3 , Olivia ) AND talk . agent ( x _ 5 , x _ 1 )	talk ( agent = penguin ( nmod = freeze ( agent = penguin , theme = Olivia ) ) )	subj_modif_subj_extracted
A crocodile that yearned to smirk declared that the cake was sketched by the chicken .	* cake ( x _ 9 ) ; * chicken ( x _ 14 ) ; crocodile ( x _ 1 ) AND crocodile . nmod ( x _ 1 , x _ 3 ) AND yearn . agent ( x _ 3 , x _ 1 ) AND yearn . xcomp ( x _ 3 , x _ 5 ) AND smirk . agent ( x _ 5 , x _ 1 ) AND declare . agent ( x _ 6 , x _ 1 ) AND declare . ccomp ( x _ 6 , x _ 11 ) AND sketch . theme ( x _ 11 , x _ 9 ) AND sketch . agent ( x _ 11 , x _ 14 )	declare ( agent = crocodile ( nmod = yearn ( agent = crocodile , xcomp = smirk ( agent = crocodile ) ) ) , ccomp = sketch ( theme = * cake , agent = * chicken ) )	subj_modif_subj_extracted
The teacher that gave Mia the cake helped Evelyn .	* teacher ( x _ 1 ) ; * cake ( x _ 6 ) ; teacher . nmod ( x _ 1 , x _ 3 ) AND give . agent ( x _ 3 , x _ 1 ) AND give . recipient ( x _ 3 , Mia ) AND give . theme ( x _ 3 , x _ 6 ) AND help . agent ( x _ 7 , x _ 1 ) AND help . theme ( x _ 7 , Evelyn )	help ( agent = * teacher ( nmod = give ( agent = * teacher , recipient = Mia , theme = * cake ) ) , theme = Evelyn )	subj_modif_subj_extracted
A girl that liked that the duke lent Olivia a ball froze .	* duke ( x _ 6 ) ; girl ( x _ 1 ) AND girl . nmod ( x _ 1 , x _ 3 ) AND like . agent ( x _ 3 , x _ 1 ) AND like . ccomp ( x _ 3 , x _ 7 ) AND lend . agent ( x _ 7 , x _ 6 ) AND lend . recipient ( x _ 7 , Olivia ) AND lend . theme ( x _ 7 , x _ 10 ) AND ball ( x _ 10 ) AND freeze . theme ( x _ 11 , x _ 1 )	freeze ( theme = girl ( nmod = like ( agent = girl , ccomp = lend ( agent = * duke , recipient = Olivia , theme = ball ) ) ) )	subj_modif_subj_extracted
A cup that was improved by Emma was rolled by the girl .	* girl ( x _ 11 ) ; cup ( x _ 1 ) AND cup . nmod ( x _ 1 , x _ 4 ) AND improve . theme ( x _ 4 , x _ 1 ) AND improve . agent ( x _ 4 , Emma ) AND roll . theme ( x _ 8 , x _ 1 ) AND roll . agent ( x _ 8 , x _ 11 )	roll ( theme = cup ( nmod = improve ( theme = cup , agent = Emma ) ) , agent = * girl )	subj_modif_subj_extracted
A girl that Liam painted slept .	girl ( x _ 1 ) AND girl . nmod ( x _ 1 , x _ 4 ) AND paint . agent ( x _ 4 , Liam ) AND paint . theme ( x _ 4 , x _ 1 ) AND sleep . agent ( x _ 5 , x _ 1 )	sleep ( agent = girl ( nmod = paint ( agent = Liam , theme = girl ) ) )	subj_modif_dobj_extracted
The fly that Elizabeth rolled smirked .	* fly ( x _ 1 ) ; fly . nmod ( x _ 1 , x _ 4 ) AND roll . agent ( x _ 4 , Elizabeth ) AND roll . theme ( x _ 4 , x _ 1 ) AND smirk . agent ( x _ 5 , x _ 1 )	smirk ( agent = * fly ( nmod = roll ( agent = Elizabeth , theme = * fly ) ) )	subj_modif_dobj_extracted
The cake that was sold to the cat by a girl was liked .	* cake ( x _ 1 ) ; * cat ( x _ 7 ) ; cake . nmod ( x _ 1 , x _ 4 ) AND sell . theme ( x _ 4 , x _ 1 ) AND sell . recipient ( x _ 4 , x _ 7 ) AND sell . agent ( x _ 4 , x _ 10 ) AND girl ( x _ 10 ) AND like . theme ( x _ 12 , x _ 1 )	like ( theme = * cake ( nmod = sell ( theme = * cake , recipient = * cat , agent = girl ) ) )	subj_modif_subj_extracted
The donut that was eaten by Elijah rolled .	* donut ( x _ 1 ) ; donut . nmod ( x _ 1 , x _ 4 ) AND eat . theme ( x _ 4 , x _ 1 ) AND eat . agent ( x _ 4 , Elijah ) AND roll . theme ( x _ 7 , x _ 1 )	roll ( theme = * donut ( nmod = eat ( theme = * donut , agent = Elijah ) ) )	subj_modif_subj_extracted
The newspaper that was given to a squirrel was studied .	* newspaper ( x _ 1 ) ; newspaper . nmod ( x _ 1 , x _ 4 ) AND give . theme ( x _ 4 , x _ 1 ) AND give . recipient ( x _ 4 , x _ 7 ) AND squirrel ( x _ 7 ) AND study . theme ( x _ 9 , x _ 1 )	study ( theme = * newspaper ( nmod = give ( theme = * newspaper , recipient = squirrel ) ) )	subj_modif_subj_extracted
The shirt that was sent to Mateo burned .	* shirt ( x _ 1 ) ; shirt . nmod ( x _ 1 , x _ 4 ) AND send . theme ( x _ 4 , x _ 1 ) AND send . recipient ( x _ 4 , Mateo ) AND burn . theme ( x _ 7 , x _ 1 )	burn ( theme = * shirt ( nmod = send ( theme = * shirt , recipient = Mateo ) ) )	subj_modif_subj_extracted
A cake that Emma rolled was valued .	cake ( x _ 1 ) AND cake . nmod ( x _ 1 , x _ 4 ) AND roll . agent ( x _ 4 , Emma ) AND roll . theme ( x _ 4 , x _ 1 ) AND value . theme ( x _ 6 , x _ 1 )	value ( theme = cake ( nmod = roll ( agent = Emma , theme = cake ) ) )	subj_modif_dobj_extracted
A melon that Emma tolerated was adored .	melon ( x _ 1 ) AND melon . nmod ( x _ 1 , x _ 4 ) AND tolerate . agent ( x _ 4 , Emma ) AND tolerate . theme ( x _ 4 , x _ 1 ) AND adore . theme ( x _ 6 , x _ 1 )	adore ( theme = melon ( nmod = tolerate ( agent = Emma , theme = melon ) ) )	subj_modif_dobj_extracted
The balloon that a donkey gave Liam was noticed .	* balloon ( x _ 1 ) ; balloon . nmod ( x _ 1 , x _ 5 ) AND donkey ( x _ 4 ) AND give . agent ( x _ 5 , x _ 4 ) AND give . recipient ( x _ 5 , Liam ) AND give . theme ( x _ 5 , x _ 1 ) AND notice . theme ( x _ 8 , x _ 1 )	notice ( theme = * balloon ( nmod = give ( agent = donkey , recipient = Liam , theme = * balloon ) ) )	subj_modif_dobj_extracted
A cake that a squirrel gave Emma changed .	cake ( x _ 1 ) AND cake . nmod ( x _ 1 , x _ 5 ) AND squirrel ( x _ 4 ) AND give . agent ( x _ 5 , x _ 4 ) AND give . recipient ( x _ 5 , Emma ) AND give . theme ( x _ 5 , x _ 1 ) AND change . theme ( x _ 7 , x _ 1 )	change ( theme = cake ( nmod = give ( agent = squirrel , recipient = Emma , theme = cake ) ) )	subj_modif_dobj_extracted
A girl that intended to walk froze .	girl ( x _ 1 ) AND girl . nmod ( x _ 1 , x _ 3 ) AND intend . agent ( x _ 3 , x _ 1 ) AND intend . xcomp ( x _ 3 , x _ 5 ) AND walk . agent ( x _ 5 , x _ 1 ) AND freeze . theme ( x _ 6 , x _ 1 )	freeze ( theme = girl ( nmod = intend ( agent = girl , xcomp = walk ( agent = girl ) ) ) )	subj_modif_subj_extracted
The hat that was eaten by a girl was given to Liam .	* hat ( x _ 1 ) ; hat . nmod ( x _ 1 , x _ 4 ) AND eat . theme ( x _ 4 , x _ 1 ) AND eat . agent ( x _ 4 , x _ 7 ) AND girl ( x _ 7 ) AND give . theme ( x _ 9 , x _ 1 ) AND give . recipient ( x _ 9 , Liam )	give ( theme = * hat ( nmod = eat ( theme = * hat , agent = girl ) ) , recipient = Liam )	subj_modif_subj_extracted
The boy that fed the girl a donut ate .	* boy ( x _ 1 ) ; * girl ( x _ 5 ) ; boy . nmod ( x _ 1 , x _ 3 ) AND feed . agent ( x _ 3 , x _ 1 ) AND feed . recipient ( x _ 3 , x _ 5 ) AND feed . theme ( x _ 3 , x _ 7 ) AND donut ( x _ 7 ) AND eat . agent ( x _ 8 , x _ 1 )	eat ( agent = * boy ( nmod = feed ( agent = * boy , recipient = * girl , theme = donut ) ) )	subj_modif_subj_extracted
The boy that mailed Emma the cookie rolled .	* boy ( x _ 1 ) ; * cookie ( x _ 6 ) ; boy . nmod ( x _ 1 , x _ 3 ) AND mail . agent ( x _ 3 , x _ 1 ) AND mail . recipient ( x _ 3 , Emma ) AND mail . theme ( x _ 3 , x _ 6 ) AND roll . theme ( x _ 7 , x _ 1 )	roll ( theme = * boy ( nmod = mail ( agent = * boy , recipient = Emma , theme = * cookie ) ) )	subj_modif_subj_extracted
The cake that was helped was observed by Elijah .	* cake ( x _ 1 ) ; cake . nmod ( x _ 1 , x _ 4 ) AND help . theme ( x _ 4 , x _ 1 ) AND observe . theme ( x _ 6 , x _ 1 ) AND observe . agent ( x _ 6 , Elijah )	observe ( theme = * cake ( nmod = help ( theme = * cake ) ) , agent = Elijah )	subj_modif_subj_extracted
A cake that was drawn by a girl froze .	cake ( x _ 1 ) AND cake . nmod ( x _ 1 , x _ 4 ) AND draw . theme ( x _ 4 , x _ 1 ) AND draw . agent ( x _ 4 , x _ 7 ) AND girl ( x _ 7 ) AND freeze . theme ( x _ 8 , x _ 1 )	freeze ( theme = cake ( nmod = draw ( theme = cake , agent = girl ) ) )	subj_modif_subj_extracted
The chief that liked to giggle helped a raisin .	* chief ( x _ 1 ) ; chief . nmod ( x _ 1 , x _ 3 ) AND like . agent ( x _ 3 , x _ 1 ) AND like . xcomp ( x _ 3 , x _ 5 ) AND giggle . agent ( x _ 5 , x _ 1 ) AND help . agent ( x _ 6 , x _ 1 ) AND help . theme ( x _ 6 , x _ 8 ) AND raisin ( x _ 8 )	help ( agent = * chief ( nmod = like ( agent = * chief , xcomp = giggle ( agent = * chief ) ) ) , theme = raisin )	subj_modif_subj_extracted
A chair that was wired to Riley by Emma was rolled by the girl .	* girl ( x _ 13 ) ; chair ( x _ 1 ) AND chair . nmod ( x _ 1 , x _ 4 ) AND wire . theme ( x _ 4 , x _ 1 ) AND wire . recipient ( x _ 4 , Riley ) AND wire . agent ( x _ 4 , Emma ) AND roll . theme ( x _ 10 , x _ 1 ) AND roll . agent ( x _ 10 , x _ 13 )	roll ( theme = chair ( nmod = wire ( theme = chair , recipient = Riley , agent = Emma ) ) , agent = * girl )	subj_modif_subj_extracted
A cake that was given to James snapped .	cake ( x _ 1 ) AND cake . nmod ( x _ 1 , x _ 4 ) AND give . theme ( x _ 4 , x _ 1 ) AND give . recipient ( x _ 4 , James ) AND snap . theme ( x _ 7 , x _ 1 )	snap ( theme = cake ( nmod = give ( theme = cake , recipient = James ) ) )	subj_modif_subj_extracted
A girl that itched to walk respected that the cat scoffed .	* cat ( x _ 9 ) ; girl ( x _ 1 ) AND girl . nmod ( x _ 1 , x _ 3 ) AND itch . agent ( x _ 3 , x _ 1 ) AND itch . xcomp ( x _ 3 , x _ 5 ) AND walk . agent ( x _ 5 , x _ 1 ) AND respect . agent ( x _ 6 , x _ 1 ) AND respect . ccomp ( x _ 6 , x _ 10 ) AND scoff . agent ( x _ 10 , x _ 9 )	respect ( agent = girl ( nmod = itch ( agent = girl , xcomp = walk ( agent = girl ) ) ) , ccomp = scoff ( agent = * cat ) )	subj_modif_subj_extracted
A frog that the baby floated burned a cake .	* baby ( x _ 4 ) ; frog ( x _ 1 ) AND frog . nmod ( x _ 1 , x _ 5 ) AND float . agent ( x _ 5 , x _ 4 ) AND float . theme ( x _ 5 , x _ 1 ) AND burn . agent ( x _ 6 , x _ 1 ) AND burn . theme ( x _ 6 , x _ 8 ) AND cake ( x _ 8 )	burn ( agent = frog ( nmod = float ( agent = * baby , theme = frog ) ) , theme = cake )	subj_modif_dobj_extracted
A king that helped the game rolled .	* game ( x _ 5 ) ; king ( x _ 1 ) AND king . nmod ( x _ 1 , x _ 3 ) AND help . agent ( x _ 3 , x _ 1 ) AND help . theme ( x _ 3 , x _ 5 ) AND roll . theme ( x _ 6 , x _ 1 )	roll ( theme = king ( nmod = help ( agent = king , theme = * game ) ) )	subj_modif_subj_extracted
A scientist that the tiger ate longed to walk .	* tiger ( x _ 4 ) ; scientist ( x _ 1 ) AND scientist . nmod ( x _ 1 , x _ 5 ) AND eat . agent ( x _ 5 , x _ 4 ) AND eat . theme ( x _ 5 , x _ 1 ) AND long . agent ( x _ 6 , x _ 1 ) AND long . xcomp ( x _ 6 , x _ 8 ) AND walk . agent ( x _ 8 , x _ 1 )	long ( agent = scientist ( nmod = eat ( agent = * tiger , theme = scientist ) ) , xcomp = walk ( agent = scientist ( nmod = eat ( agent = * tiger , theme = scientist ) ) ) )	subj_modif_dobj_extracted
A cake that James ate was rolled by Emma .	cake ( x _ 1 ) AND cake . nmod ( x _ 1 , x _ 4 ) AND eat . agent ( x _ 4 , James ) AND eat . theme ( x _ 4 , x _ 1 ) AND roll . theme ( x _ 6 , x _ 1 ) AND roll . agent ( x _ 6 , Emma )	roll ( theme = cake ( nmod = eat ( agent = James , theme = cake ) ) , agent = Emma )	subj_modif_dobj_extracted
The lamb that missed the deer painted Noah .	* lamb ( x _ 1 ) ; * deer ( x _ 5 ) ; lamb . nmod ( x _ 1 , x _ 3 ) AND miss . agent ( x _ 3 , x _ 1 ) AND miss . theme ( x _ 3 , x _ 5 ) AND paint . agent ( x _ 6 , x _ 1 ) AND paint . theme ( x _ 6 , Noah )	paint ( agent = * lamb ( nmod = miss ( agent = * lamb , theme = * deer ) ) , theme = Noah )	subj_modif_subj_extracted
