A girl floated Mila that Elijah drew .	float ( agent = girl , theme = Mila ( nmod = draw ( agent = Elijah , theme = Mila ) ) )
A dog awarded a professor a shirt that Isabella painted .	award ( agent = dog , recipient = professor , theme = shirt ( nmod = paint ( agent = Isabella , theme = shirt ) ) )
A frog hoped that Oliver loved a cookie that was served to the sheep .	hope ( agent = frog , ccomp = love ( agent = Oliver , theme = cookie ( nmod = serve ( recipient = * sheep , theme = cookie ) ) ) )
Emma gave a horse a melon that was split .	give ( agent = Emma , recipient = horse , theme = melon ( nmod = split ( theme = melon ) ) )
A zebra found a donut that Olivia gave Mia .	find ( agent = zebra , theme = donut ( nmod = give ( agent = Olivia , recipient = Mia , theme = donut ) ) )
The girl supported that the president dusted a politician that liked that Noah ran .	support ( agent = * girl , ccomp = dust ( agent = * president , theme = politician ( nmod = like ( ccomp = run ( agent = Noah ) , agent = politician ) ) ) )
Liam cooked a cake that was given to William by Emma .	cook ( agent = Liam , theme = cake ( nmod = give ( recipient = William , agent = Emma , theme = cake ) ) )
The boy froze a cake that was shortened by the butterfly .	freeze ( agent = * boy , theme = cake ( nmod = shorten ( agent = * butterfly , theme = cake ) ) )
The monkey burned Emma that the girl painted .	burn ( agent = * monkey , theme = Emma ( nmod = paint ( agent = * girl , theme = Emma ) ) )
Emma improved the girl that liked a block .	improve ( agent = Emma , theme = * girl ( nmod = like ( theme = block , agent = * girl ) ) )
Daniel rolled the girl that gave the hamburger to Emma .	roll ( agent = Daniel , theme = * girl ( nmod = give ( theme = * hamburger , recipient = Emma , agent = * girl ) ) )
Alexander doubled a cake that was given to the frog by Emma .	double ( agent = Alexander , theme = cake ( nmod = give ( recipient = * frog , agent = Emma , theme = cake ) ) )
James floated a pizza that Noah lended a monkey .	float ( agent = James , theme = pizza ( nmod = lend ( agent = Noah , recipient = monkey , theme = pizza ) ) )
A girl noticed that Noah loved a dog that said that Olivia tried to dance .	notice ( agent = girl , ccomp = love ( agent = Noah , theme = dog ( nmod = say ( ccomp = try ( agent = Olivia , xcomp = dance ( agent = Olivia ) ) , agent = dog ) ) ) )
Emma packed the butterfly that helped Camila .	pack ( agent = Emma , theme = * butterfly ( nmod = help ( theme = Camila , agent = * butterfly ) ) )
Nora liked a girl that enlarged .	like ( agent = Nora , theme = girl ( nmod = enlarge ( theme = girl ) ) )
Theodore rolled a cake that Sophia found .	roll ( agent = Theodore , theme = cake ( nmod = find ( agent = Sophia , theme = cake ) ) )
Emma cleaned a dog that said that the girl wanted to walk .	clean ( agent = Emma , theme = dog ( nmod = say ( ccomp = want ( agent = * girl , xcomp = walk ( agent = * girl ) ) , agent = dog ) ) )
The mother fed a cake that was burned to Ava .	feed ( agent = * mother , theme = cake ( nmod = burn ( theme = cake ) ) , recipient = Ava )
Emma burned the girl that rented Amelia the ball .	burn ( agent = Emma , theme = * girl ( nmod = rent ( recipient = Amelia , theme = * ball , agent = * girl ) ) )
Emma collapsed the cake that a citizen brought Liam .	collapse ( agent = Emma , theme = * cake ( nmod = bring ( agent = citizen , recipient = Liam , theme = * cake ) ) )
Liam froze the queen that the boy changed .	freeze ( agent = Liam , theme = * queen ( nmod = change ( agent = * boy , theme = * queen ) ) )
Noah liked that the lion sold a girl a game that was helped .	like ( agent = Noah , ccomp = sell ( agent = * lion , recipient = girl , theme = game ( nmod = help ( theme = game ) ) ) )
Noah drew a cookie that Olivia painted .	draw ( agent = Noah , theme = cookie ( nmod = paint ( agent = Olivia , theme = cookie ) ) )
The customer dusted a cake that Liam painted .	dust ( agent = * customer , theme = cake ( nmod = paint ( agent = Liam , theme = cake ) ) )
The monkey liked a cake that was rented to a girl by a director .	like ( agent = * monkey , theme = cake ( nmod = rent ( recipient = girl , agent = director , theme = cake ) ) )
The creature packed a girl that cleaned .	pack ( agent = * creature , theme = girl ( nmod = clean ( agent = girl ) ) )
Mason burned the bat that a cat rolled .	burn ( agent = Mason , theme = * bat ( nmod = roll ( agent = cat , theme = * bat ) ) )
A patient stabbed a boy that Liam liked .	stab ( agent = patient , theme = boy ( nmod = like ( agent = Liam , theme = boy ) ) )
The goose passed the cake that Noah slid to a girl .	pass ( agent = * goose , theme = * cake ( nmod = slide ( agent = Noah , theme = * cake ) ) , recipient = girl )
Caleb hoped that Emma froze a boy that the girl crumpled .	hope ( agent = Caleb , ccomp = freeze ( agent = Emma , theme = boy ( nmod = crumple ( agent = * girl , theme = boy ) ) ) )
Emma packed the donut that a monster sold the boy .	pack ( agent = Emma , theme = * donut ( nmod = sell ( agent = monster , recipient = * boy , theme = * donut ) ) )
A girl rolled the crayon that was helped .	roll ( agent = girl , theme = * crayon ( nmod = help ( theme = * crayon ) ) )
Oliver liked Charlotte that Olivia burned .	like ( agent = Oliver , theme = Charlotte ( nmod = burn ( agent = Olivia , theme = Charlotte ) ) )
The dog ate a cake that a wolf gave to a girl .	eat ( agent = * dog , theme = cake ( nmod = give ( agent = wolf , recipient = girl , theme = cake ) ) )
Amelia liked a girl that valued that a president disintegrated Olivia .	like ( agent = Amelia , theme = girl ( nmod = value ( ccomp = disintegrate ( agent = president , theme = Olivia ) , agent = girl ) ) )
Ella offered a lollipop that the boy froze to a child .	offer ( agent = Ella , theme = lollipop ( nmod = freeze ( agent = * boy , theme = lollipop ) ) , recipient = child )
A bunny froze the drink that was burned by Mason .	freeze ( agent = bunny , theme = * drink ( nmod = burn ( agent = Mason , theme = * drink ) ) )
A journalist called a donut that was rolled .	call ( agent = journalist , theme = donut ( nmod = roll ( theme = donut ) ) )
The girl found a box that was juggled .	find ( agent = * girl , theme = box ( nmod = juggle ( theme = box ) ) )
The monster cooked a drink that was cleaned .	cook ( agent = * monster , theme = drink ( nmod = clean ( theme = drink ) ) )
A bee held a cake that was seen by the cat .	hold ( agent = bee , theme = cake ( nmod = see ( agent = * cat , theme = cake ) ) )
The baby gave Liam the pretzel that Emma rolled .	give ( agent = * baby , recipient = Liam , theme = * pretzel ( nmod = roll ( agent = Emma , theme = * pretzel ) ) )
A child gave a drink that was liked to the friend .	give ( agent = child , theme = drink ( nmod = like ( theme = drink ) ) , recipient = * friend )
Isabella ate a princess that imagined that a strawberry was eaten by a girl .	eat ( agent = Isabella , theme = princess ( nmod = imagine ( ccomp = eat ( theme = strawberry , agent = girl ) , agent = princess ) ) )
Emma drew Amelia that Olivia poked .	draw ( agent = Emma , theme = Amelia ( nmod = poke ( agent = Olivia , theme = Amelia ) ) )
Mia sold the cake that a teacher helped to Emma .	sell ( agent = Mia , theme = * cake ( nmod = help ( agent = teacher , theme = * cake ) ) , recipient = Emma )
The girl appreciated the coach that Isabella liked .	appreciate ( agent = * girl , theme = * coach ( nmod = like ( agent = Isabella , theme = * coach ) ) )
Emma liked a boy that rolled .	like ( agent = Emma , theme = boy ( nmod = roll ( theme = boy ) ) )
Daniel liked the donut that the girl gave Emma .	like ( agent = Daniel , theme = * donut ( nmod = give ( agent = * girl , recipient = Emma , theme = * donut ) ) )
Emma liked the raisin that William fed to the dog .	like ( agent = Emma , theme = * raisin ( nmod = feed ( agent = William , recipient = * dog , theme = * raisin ) ) )
Aubrey rolled the box that the baby gave a boy .	roll ( agent = Aubrey , theme = * box ( nmod = give ( agent = * baby , recipient = boy , theme = * box ) ) )
A patient liked that the teacher poked a cake that the boy rolled .	like ( agent = patient , ccomp = poke ( agent = * teacher , theme = cake ( nmod = roll ( agent = * boy , theme = cake ) ) ) )
A cat discovered Olivia that a professor nursed .	discover ( agent = cat , theme = Olivia ( nmod = nurse ( agent = professor , theme = Olivia ) ) )
A lion ate Ryan that the girl pierced .	eat ( agent = lion , theme = Ryan ( nmod = pierce ( agent = * girl , theme = Ryan ) ) )
Ava returned a girl the cookie that the boy liked .	return ( agent = Ava , recipient = girl , theme = * cookie ( nmod = like ( agent = * boy , theme = * cookie ) ) )
A lawyer passed a bowl that Emma held to Michael .	pass ( agent = lawyer , theme = bowl ( nmod = hold ( agent = Emma , theme = bowl ) ) , recipient = Michael )
Olivia called a hamburger that James loaned Emma .	call ( agent = Olivia , theme = hamburger ( nmod = loan ( agent = James , recipient = Emma , theme = hamburger ) ) )
Jack liked a bell that was rolled .	like ( agent = Jack , theme = bell ( nmod = roll ( theme = bell ) ) )
Emma collapsed a donut that was liked .	collapse ( agent = Emma , theme = donut ( nmod = like ( theme = donut ) ) )
The dog painted a ring that Skylar gave a bird .	paint ( agent = * dog , theme = ring ( nmod = give ( agent = Skylar , recipient = bird , theme = ring ) ) )
Emma appreciated the cup that was juggled by the girl .	appreciate ( agent = Emma , theme = * cup ( nmod = juggle ( agent = * girl , theme = * cup ) ) )
The boy helped a cake that William ate .	help ( agent = * boy , theme = cake ( nmod = eat ( agent = William , theme = cake ) ) )
The boy respected that a girl liked the donut that was forwarded to the turtle by Emma .	respect ( agent = * boy , ccomp = like ( agent = girl , theme = * donut ( nmod = forward ( recipient = * turtle , agent = Emma , theme = * donut ) ) ) )
The cat liked the box that was hunted .	like ( agent = * cat , theme = * box ( nmod = hunt ( theme = * box ) ) )
Aria floated Emma that the girl improved .	float ( agent = Aria , theme = Emma ( nmod = improve ( agent = * girl , theme = Emma ) ) )
A boy enlarged Emma that Benjamin loved .	enlarge ( agent = boy , theme = Emma ( nmod = love ( agent = Benjamin , theme = Emma ) ) )
The girl inflated a cake that Liam floated .	inflate ( agent = * girl , theme = cake ( nmod = float ( agent = Liam , theme = cake ) ) )
The girl posted Liam the rose that was studied by the customer .	post ( agent = * girl , recipient = Liam , theme = * rose ( nmod = study ( agent = * customer , theme = * rose ) ) )
The goose ate Emma that the child shortened .	eat ( agent = * goose , theme = Emma ( nmod = shorten ( agent = * child , theme = Emma ) ) )
A girl hunted Liam that Penelope found .	hunt ( agent = girl , theme = Liam ( nmod = find ( agent = Penelope , theme = Liam ) ) )
Emma gave Liam a pen that the soldier ate .	give ( agent = Emma , recipient = Liam , theme = pen ( nmod = eat ( agent = * soldier , theme = pen ) ) )
Scarlett cleaned the girl that Emma liked .	clean ( agent = Scarlett , theme = * girl ( nmod = like ( agent = Emma , theme = * girl ) ) )
A deer painted Emma that a giraffe liked .	paint ( agent = deer , theme = Emma ( nmod = like ( agent = giraffe , theme = Emma ) ) )
Emily said that the girl liked the cat that Liam cooked .	say ( agent = Emily , ccomp = like ( agent = * girl , theme = * cat ( nmod = cook ( agent = Liam , theme = * cat ) ) ) )
The boy snapped a molecule that was broken by Emma .	snap ( agent = * boy , theme = molecule ( nmod = break ( agent = Emma , theme = molecule ) ) )
A teacher ate the mouse that offered a drink to a girl .	eat ( agent = teacher , theme = * mouse ( nmod = offer ( theme = drink , recipient = girl , agent = * mouse ) ) )
The lion dusted Noah that a queen rolled .	dust ( agent = * lion , theme = Noah ( nmod = roll ( agent = queen , theme = Noah ) ) )
Emma discovered the button that a girl adored .	discover ( agent = Emma , theme = * button ( nmod = adore ( agent = girl , theme = * button ) ) )
Oliver nursed a baby that Emma liked .	nurse ( agent = Oliver , theme = baby ( nmod = like ( agent = Emma , theme = baby ) ) )
Anthony investigated the cake that Oliver liked .	investigate ( agent = Anthony , theme = * cake ( nmod = like ( agent = Oliver , theme = * cake ) ) )
William threw the donut that was tolerated by Emma .	throw ( agent = William , theme = * donut ( nmod = tolerate ( agent = Emma , theme = * donut ) ) )
The kid stabbed the cake that the cat slipped a girl .	stab ( agent = * kid , theme = * cake ( nmod = slip ( agent = * cat , recipient = girl , theme = * cake ) ) )
Emma sent a cake that was sketched by James to Zoe .	send ( agent = Emma , theme = cake ( nmod = sketch ( agent = James , theme = cake ) ) , recipient = Zoe )
Emma rolled a box that was cleaned by the girl .	roll ( agent = Emma , theme = box ( nmod = clean ( agent = * girl , theme = box ) ) )
Grayson drew a book that was tolerated by the bunny .	draw ( agent = Grayson , theme = book ( nmod = tolerate ( agent = * bunny , theme = book ) ) )
A teacher adored a boy that the chicken loved .	adore ( agent = teacher , theme = boy ( nmod = love ( agent = * chicken , theme = boy ) ) )
A cat liked that Riley rolled Emma that Olivia rolled .	like ( agent = cat , ccomp = roll ( agent = Riley , theme = Emma ( nmod = roll ( agent = Olivia , theme = Emma ) ) ) )
Emma ate the baby that a girl doubled .	eat ( agent = Emma , theme = * baby ( nmod = double ( agent = girl , theme = * baby ) ) )
A boy split a cake that Emma painted .	split ( agent = boy , theme = cake ( nmod = paint ( agent = Emma , theme = cake ) ) )
The monkey gave the brush that the buyer ate to a girl .	give ( agent = * monkey , theme = * brush ( nmod = eat ( agent = * buyer , theme = * brush ) ) , recipient = girl )
A girl inflated a horse that painted a ball .	inflate ( agent = girl , theme = horse ( nmod = paint ( theme = ball , agent = horse ) ) )
Emma ate a balloon that was changed .	eat ( agent = Emma , theme = balloon ( nmod = change ( theme = balloon ) ) )
Amelia burned the drink that the crocodile rolled .	burn ( agent = Amelia , theme = * drink ( nmod = roll ( agent = * crocodile , theme = * drink ) ) )
Olivia shortened a mouse that the girl liked .	shorten ( agent = Olivia , theme = mouse ( nmod = like ( agent = * girl , theme = mouse ) ) )
A teacher floated a donut that was rolled by the pupil .	float ( agent = teacher , theme = donut ( nmod = roll ( agent = * pupil , theme = donut ) ) )
The girl ate Noah that the bear rolled .	eat ( agent = * girl , theme = Noah ( nmod = roll ( agent = * bear , theme = Noah ) ) )
A butterfly froze Emma that Ellie appreciated .	freeze ( agent = butterfly , theme = Emma ( nmod = appreciate ( agent = Ellie , theme = Emma ) ) )
A girl hunted the frog that liked the cookie .	hunt ( agent = girl , theme = * frog ( nmod = like ( theme = * cookie , agent = * frog ) ) )
The professor froze a crayon that was juggled by the dog .	freeze ( agent = * professor , theme = crayon ( nmod = juggle ( agent = * dog , theme = crayon ) ) )
A girl rolled the cake that rolled .	roll ( agent = girl , theme = * cake ( nmod = roll ( theme = * cake ) ) )
Isabella gave the cake that enlarged to Noah .	give ( agent = Isabella , theme = * cake ( nmod = enlarge ( theme = * cake ) ) , recipient = Noah )
Emma rolled the donut that was broken .	roll ( agent = Emma , theme = * donut ( nmod = break ( theme = * donut ) ) )
The chicken sent the rose that was burned by the passenger to Emma .	send ( agent = * chicken , theme = * rose ( nmod = burn ( agent = * passenger , theme = * rose ) ) , recipient = Emma )
Aria gave a melon that was admired to a girl .	give ( agent = Aria , theme = melon ( nmod = admire ( theme = melon ) ) , recipient = girl )
Emma adored a cake that a horse awarded to Lily .	adore ( agent = Emma , theme = cake ( nmod = award ( agent = horse , recipient = Lily , theme = cake ) ) )
The girl lended Nathan a raisin that was mailed to a dog .	lend ( agent = * girl , recipient = Nathan , theme = raisin ( nmod = mail ( recipient = dog , theme = raisin ) ) )
William gave a rose that was burned to a boy .	give ( agent = William , theme = rose ( nmod = burn ( theme = rose ) ) , recipient = boy )
The boy cooked the rose that Aubrey ate .	cook ( agent = * boy , theme = * rose ( nmod = eat ( agent = Aubrey , theme = * rose ) ) )
A girl rolled a molecule that was slipped to Elijah .	roll ( agent = girl , theme = molecule ( nmod = slip ( recipient = Elijah , theme = molecule ) ) )
A kitty drew a drink that was changed .	draw ( agent = kitty , theme = drink ( nmod = change ( theme = drink ) ) )
Emma rolled the rose that was loved by a child .	roll ( agent = Emma , theme = * rose ( nmod = love ( agent = child , theme = * rose ) ) )
Noah gave the sailor a lollipop that Sebastian gave to Mason .	give ( agent = Noah , recipient = * sailor , theme = lollipop ( nmod = give ( agent = Sebastian , recipient = Mason , theme = lollipop ) ) )
A child painted a seed that the girl valued .	paint ( agent = child , theme = seed ( nmod = value ( agent = * girl , theme = seed ) ) )
James gave the donkey the cake that was given to a child .	give ( agent = James , recipient = * donkey , theme = * cake ( nmod = give ( recipient = child , theme = * cake ) ) )
Olivia rolled a king that fed Henry a cookie .	roll ( agent = Olivia , theme = king ( nmod = feed ( recipient = Henry , theme = cookie , agent = king ) ) )
The judge cooked the cookie that Liam packed .	cook ( agent = * judge , theme = * cookie ( nmod = pack ( agent = Liam , theme = * cookie ) ) )
The giraffe rolled a cake that Ava saw .	roll ( agent = * giraffe , theme = cake ( nmod = see ( agent = Ava , theme = cake ) ) )
Joseph reddened a game that was liked by a girl .	redden ( agent = Joseph , theme = game ( nmod = like ( agent = girl , theme = game ) ) )
The girl disintegrated a ball that was slid by Emma .	disintegrate ( agent = * girl , theme = ball ( nmod = slide ( agent = Emma , theme = ball ) ) )
Andrew changed Emma that the giraffe split .	change ( agent = Andrew , theme = Emma ( nmod = split ( agent = * giraffe , theme = Emma ) ) )
Emma liked the girl that tried to sleep .	like ( agent = Emma , theme = * girl ( nmod = try ( xcomp = sleep ( agent = * girl ) , agent = * girl ) ) )
Emma gave Sophia a cake that was sold to the girl by a lawyer .	give ( agent = Emma , recipient = Sophia , theme = cake ( nmod = sell ( recipient = * girl , agent = lawyer , theme = cake ) ) )
A boy supported that Emma gave Ava the cake that floated .	support ( agent = boy , ccomp = give ( agent = Emma , recipient = Ava , theme = * cake ( nmod = float ( theme = * cake ) ) ) )
Emma nursed a cat that froze .	nurse ( agent = Emma , theme = cat ( nmod = freeze ( theme = cat ) ) )
Liam helped a lion that the monkey disintegrated .	help ( agent = Liam , theme = lion ( nmod = disintegrate ( agent = * monkey , theme = lion ) ) )
A frog liked a donkey that the cat helped .	like ( agent = frog , theme = donkey ( nmod = help ( agent = * cat , theme = donkey ) ) )
The frog said that Ava gave the cake that was worshipped to the turkey .	say ( agent = * frog , ccomp = give ( agent = Ava , theme = * cake ( nmod = worship ( theme = * cake ) ) , recipient = * turkey ) )
Noah helped the chemical that was collapsed .	help ( agent = Noah , theme = * chemical ( nmod = collapse ( theme = * chemical ) ) )
Emma sold the drink that Liam found to the girl .	sell ( agent = Emma , theme = * drink ( nmod = find ( agent = Liam , theme = * drink ) ) , recipient = * girl )
Liam sold the donut that the boy gave to Ryan to a teacher .	sell ( agent = Liam , theme = * donut ( nmod = give ( agent = * boy , recipient = Ryan , theme = * donut ) ) , recipient = teacher )
Liam juggled a girl that threw Emma .	juggle ( agent = Liam , theme = girl ( nmod = throw ( theme = Emma , agent = girl ) ) )
Emma sketched the donut that Sofia changed .	sketch ( agent = Emma , theme = * donut ( nmod = change ( agent = Sofia , theme = * donut ) ) )
Liam served the teacher the donut that was served to Olivia .	serve ( agent = Liam , recipient = * teacher , theme = * donut ( nmod = serve ( recipient = Olivia , theme = * donut ) ) )
A president liked a zebra that wanted to walk .	like ( agent = president , theme = zebra ( nmod = want ( xcomp = walk ( agent = zebra ) , agent = zebra ) ) )
The professor found the cake that Sophia adored .	find ( agent = * professor , theme = * cake ( nmod = adore ( agent = Sophia , theme = * cake ) ) )
The cat liked a jacket that changed .	like ( agent = * cat , theme = jacket ( nmod = change ( theme = jacket ) ) )
Emma ate a cake that the girl painted .	eat ( agent = Emma , theme = cake ( nmod = paint ( agent = * girl , theme = cake ) ) )
Emma gave Liam a ball that was given to a donkey .	give ( agent = Emma , recipient = Liam , theme = ball ( nmod = give ( recipient = donkey , theme = ball ) ) )
A dog nursed a boy that Olivia discovered .	nurse ( agent = dog , theme = boy ( nmod = discover ( agent = Olivia , theme = boy ) ) )
Liam gave Noah a plate that a boy gave to Elijah .	give ( agent = Liam , recipient = Noah , theme = plate ( nmod = give ( agent = boy , recipient = Elijah , theme = plate ) ) )
The hero ate the dog that gave Benjamin a chalk .	eat ( agent = * hero , theme = * dog ( nmod = give ( recipient = Benjamin , theme = chalk , agent = * dog ) ) )
A boy found the cake that froze .	find ( agent = boy , theme = * cake ( nmod = freeze ( theme = * cake ) ) )
A cat believed that the baby improved the donut that Caleb nursed .	believe ( agent = cat , ccomp = improve ( agent = * baby , theme = * donut ( nmod = nurse ( agent = Caleb , theme = * donut ) ) ) )
Emma shortened a box that the boy gave to the girl .	shorten ( agent = Emma , theme = box ( nmod = give ( agent = * boy , recipient = * girl , theme = box ) ) )
Emma gave the box that was sold to Liam to a human .	give ( agent = Emma , theme = * box ( nmod = sell ( recipient = Liam , theme = * box ) ) , recipient = human )
The girl rented a biscuit that a chicken forwarded to Liam to the cat .	rent ( agent = * girl , theme = biscuit ( nmod = forward ( agent = chicken , recipient = Liam , theme = biscuit ) ) , recipient = * cat )
Olivia passed the ball that a child ate to Mila .	pass ( agent = Olivia , theme = * ball ( nmod = eat ( agent = child , theme = * ball ) ) , recipient = Mila )
Olivia liked the boy that a child pierced .	like ( agent = Olivia , theme = * boy ( nmod = pierce ( agent = child , theme = * boy ) ) )
A cat sent the cake that Emma cleaned to Ella .	send ( agent = cat , theme = * cake ( nmod = clean ( agent = Emma , theme = * cake ) ) , recipient = Ella )
Liam confessed that Emma rolled the cake that was sketched .	confess ( agent = Liam , ccomp = roll ( agent = Emma , theme = * cake ( nmod = sketch ( theme = * cake ) ) ) )
Olivia passed a girl the cake that the monkey sent Jackson .	pass ( agent = Olivia , recipient = girl , theme = * cake ( nmod = send ( agent = * monkey , recipient = Jackson , theme = * cake ) ) )
Emma called a monster that rolled the cookie .	call ( agent = Emma , theme = monster ( nmod = roll ( theme = * cookie , agent = monster ) ) )
A goose helped a bat that was passed to the girl .	help ( agent = goose , theme = bat ( nmod = pass ( recipient = * girl , theme = bat ) ) )
Emma rolled a plate that rolled .	roll ( agent = Emma , theme = plate ( nmod = roll ( theme = plate ) ) )
A girl missed a drink that rolled .	miss ( agent = girl , theme = drink ( nmod = roll ( theme = drink ) ) )
The child gave a boy the box that Aurora posted Christopher .	give ( agent = * child , recipient = boy , theme = * box ( nmod = post ( agent = Aurora , recipient = Christopher , theme = * box ) ) )
Emma cleaned the boy that investigated .	clean ( agent = Emma , theme = * boy ( nmod = investigate ( agent = * boy ) ) )
A zebra knew Olivia that the judge liked .	know ( agent = zebra , theme = Olivia ( nmod = like ( agent = * judge , theme = Olivia ) ) )
Daniel drew a cake that Jack enlarged .	draw ( agent = Daniel , theme = cake ( nmod = enlarge ( agent = Jack , theme = cake ) ) )
A boy helped a dog that slept .	help ( agent = boy , theme = dog ( nmod = sleep ( agent = dog ) ) )
Oliver ate a liver that a boy poked .	eat ( agent = Oliver , theme = liver ( nmod = poke ( agent = boy , theme = liver ) ) )
Emma helped a cat that painted .	help ( agent = Emma , theme = cat ( nmod = paint ( agent = cat ) ) )
Ava passed the cake that a girl loved to a kid .	pass ( agent = Ava , theme = * cake ( nmod = love ( agent = girl , theme = * cake ) ) , recipient = kid )
The bee helped the girl that appreciated that a dog was sold the bean by Emma .	help ( agent = * bee , theme = * girl ( nmod = appreciate ( ccomp = sell ( recipient = dog , theme = * bean , agent = Emma ) , agent = * girl ) ) )
Emma rolled the cake that floated .	roll ( agent = Emma , theme = * cake ( nmod = float ( theme = * cake ) ) )
The producer collapsed the cake that the girl passed to Olivia .	collapse ( agent = * producer , theme = * cake ( nmod = pass ( agent = * girl , recipient = Olivia , theme = * cake ) ) )
Noah loved a boy that poked Emma .	love ( agent = Noah , theme = boy ( nmod = poke ( theme = Emma , agent = boy ) ) )
A cat ate Olivia that the girl tolerated .	eat ( agent = cat , theme = Olivia ( nmod = tolerate ( agent = * girl , theme = Olivia ) ) )
The boy cleaned a plant that was liked by a girl .	clean ( agent = * boy , theme = plant ( nmod = like ( agent = girl , theme = plant ) ) )
The passenger dusted the girl that gave a boy the cookie .	dust ( agent = * passenger , theme = * girl ( nmod = give ( recipient = boy , theme = * cookie , agent = * girl ) ) )
Matthew rolled Emma that the frog found .	roll ( agent = Matthew , theme = Emma ( nmod = find ( agent = * frog , theme = Emma ) ) )
Emma shortened the princess that saw .	shorten ( agent = Emma , theme = * princess ( nmod = see ( agent = * princess ) ) )
A boy appreciated a cookie that was nursed by a teacher .	appreciate ( agent = boy , theme = cookie ( nmod = nurse ( agent = teacher , theme = cookie ) ) )
The baby posted a penny that Emma drew to the girl .	post ( agent = * baby , theme = penny ( nmod = draw ( agent = Emma , theme = penny ) ) , recipient = * girl )
A hero stabbed a drink that Noah liked .	stab ( agent = hero , theme = drink ( nmod = like ( agent = Noah , theme = drink ) ) )
Emma liked that Liam split a girl that enjoyed to walk .	like ( agent = Emma , ccomp = split ( agent = Liam , theme = girl ( nmod = enjoy ( xcomp = walk ( agent = girl ) , agent = girl ) ) ) )
Emma offered the drink that was rolled to a girl .	offer ( agent = Emma , theme = * drink ( nmod = roll ( theme = * drink ) ) , recipient = girl )
The child sent a teacher a drink that was eaten by a boy .	send ( agent = * child , recipient = teacher , theme = drink ( nmod = eat ( agent = boy , theme = drink ) ) )
The cat inflated Grayson that Oliver reddened .	inflate ( agent = * cat , theme = Grayson ( nmod = redden ( agent = Oliver , theme = Grayson ) ) )
A mouse sketched the lion that painted Emma .	sketch ( agent = mouse , theme = * lion ( nmod = paint ( theme = Emma , agent = * lion ) ) )
Emma threw the president that the girl rolled .	throw ( agent = Emma , theme = * president ( nmod = roll ( agent = * girl , theme = * president ) ) )
A girl floated Carter that Olivia helped .	float ( agent = girl , theme = Carter ( nmod = help ( agent = Olivia , theme = Carter ) ) )
Amelia posted the girl the glue that was eaten .	post ( agent = Amelia , recipient = * girl , theme = * glue ( nmod = eat ( theme = * glue ) ) )
Ella rolled a donut that was given to Isabella by a baby .	roll ( agent = Ella , theme = donut ( nmod = give ( recipient = Isabella , agent = baby , theme = donut ) ) )
Emma rolled a girl that intended to walk .	roll ( agent = Emma , theme = girl ( nmod = intend ( xcomp = walk ( agent = girl ) , agent = girl ) ) )
Liam gave the pizza that a cat enlarged to a girl .	give ( agent = Liam , theme = * pizza ( nmod = enlarge ( agent = cat , theme = * pizza ) ) , recipient = girl )
Noah rolled the cake that shortened .	roll ( agent = Noah , theme = * cake ( nmod = shorten ( theme = * cake ) ) )
